,x1,x2,x3,x4,x5,x6,x7,x8,y,prob
3314,6.0,7.0,8.0,17.0,0.0,1.0,0.0,3.0,0,0.5058998690893618
3315,2.0,2.0,18.0,19.0,0.0,0.0,4.0,9.0,0,0.5093402808959604
3316,10.0,13.0,10.0,1.0,0.0,0.0,0.0,2.0,0,0.5069417035541167
3317,9.0,17.0,5.0,4.0,1.0,1.0,0.0,5.0,0,0.5130499657834295
3318,12.0,5.0,18.0,0.0,0.0,1.0,1.0,7.0,0,0.5049063601400428
3319,2.0,3.0,10.0,10.0,0.0,1.0,3.0,5.0,0,0.502714005006166
3320,14.0,7.0,10.0,8.0,0.0,1.0,1.0,1.0,0,0.49202055068511913
3321,11.0,8.0,7.0,0.0,0.0,1.0,4.0,2.0,0,0.48725870845751296
3322,14.0,9.0,9.0,17.0,0.0,0.0,4.0,1.0,0,0.4852366108538353
3323,19.0,7.0,9.0,11.0,1.0,1.0,5.0,6.0,0,0.48469842101317373
3324,18.0,10.0,18.0,2.0,0.0,0.0,2.0,8.0,0,0.5020563321462463
3325,2.0,19.0,13.0,15.0,1.0,0.0,5.0,9.0,0,0.513970645826472
3326,17.0,0.0,16.0,0.0,0.0,1.0,3.0,6.0,0,0.4897860000282631
3327,3.0,9.0,7.0,15.0,1.0,0.0,1.0,9.0,0,0.5228772153365084
3328,6.0,12.0,15.0,4.0,0.0,1.0,5.0,7.0,0,0.4989604687649015
3329,16.0,0.0,14.0,7.0,1.0,1.0,1.0,9.0,0,0.5049130727476023
3330,6.0,2.0,2.0,0.0,0.0,0.0,4.0,8.0,0,0.5036387593277386
3331,1.0,9.0,11.0,7.0,0.0,0.0,3.0,2.0,0,0.5042965077777064
3332,12.0,11.0,7.0,10.0,0.0,0.0,4.0,9.0,0,0.5016820655487827
3333,7.0,19.0,12.0,1.0,0.0,1.0,1.0,1.0,0,0.5033682516253691
3334,12.0,19.0,9.0,10.0,0.0,1.0,2.0,3.0,0,0.4973737591110128
3335,15.0,17.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0.49701149445055054
3336,2.0,19.0,16.0,1.0,0.0,0.0,0.0,6.0,0,0.524046448839822
3337,16.0,9.0,11.0,1.0,0.0,0.0,3.0,8.0,0,0.4998244666921785
3338,2.0,10.0,16.0,17.0,0.0,1.0,3.0,1.0,0,0.4980787663498465
3339,7.0,12.0,8.0,4.0,1.0,1.0,0.0,7.0,0,0.5172053856343457
3340,4.0,17.0,19.0,17.0,0.0,0.0,4.0,6.0,0,0.5070170050621562
3341,4.0,7.0,6.0,2.0,0.0,1.0,2.0,3.0,0,0.5021543982569439
3342,1.0,10.0,2.0,19.0,0.0,0.0,5.0,1.0,0,0.49440426353065664
3343,1.0,4.0,19.0,17.0,0.0,1.0,3.0,6.0,0,0.5059912481504104
3344,0.0,9.0,18.0,5.0,1.0,1.0,1.0,8.0,0,0.5224901943544895
3345,7.0,9.0,13.0,17.0,0.0,1.0,4.0,3.0,0,0.49248686312893825
3346,3.0,9.0,1.0,17.0,1.0,1.0,3.0,5.0,0,0.5051897396155088
3347,18.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,0,0.48720468401593586
3348,18.0,13.0,8.0,6.0,0.0,1.0,3.0,0.0,0,0.4813593198527188
3349,8.0,15.0,6.0,9.0,1.0,0.0,5.0,1.0,0,0.49309068149859825
3350,4.0,17.0,13.0,6.0,0.0,0.0,5.0,5.0,0,0.5022646612770701
3351,19.0,11.0,10.0,7.0,0.0,1.0,2.0,7.0,0,0.495022651327483
3352,2.0,7.0,12.0,16.0,1.0,1.0,5.0,0.0,0,0.4915298117611531
3353,11.0,13.0,9.0,14.0,1.0,1.0,5.0,2.0,0,0.4875449376368737
3354,1.0,13.0,11.0,0.0,0.0,1.0,0.0,4.0,0,0.5159973920672629
3355,1.0,14.0,3.0,16.0,0.0,1.0,4.0,3.0,0,0.4991548090302446
3356,1.0,10.0,10.0,8.0,1.0,0.0,1.0,0.0,0,0.5108524705411461
3357,7.0,4.0,10.0,17.0,0.0,1.0,0.0,0.0,0,0.4991275103712696
3358,18.0,9.0,10.0,5.0,0.0,1.0,0.0,4.0,0,0.49726312439507986
3359,11.0,2.0,7.0,1.0,1.0,0.0,2.0,6.0,0,0.5054357036964323
3360,1.0,10.0,1.0,2.0,0.0,1.0,4.0,4.0,0,0.5005484382843322
3361,4.0,8.0,14.0,14.0,0.0,1.0,2.0,5.0,0,0.5056311705966426
3362,1.0,5.0,19.0,12.0,0.0,0.0,5.0,6.0,0,0.5034567206204229
3363,9.0,11.0,8.0,9.0,1.0,1.0,3.0,7.0,0,0.5044112774954274
3364,15.0,0.0,13.0,1.0,0.0,0.0,2.0,7.0,0,0.500001661442276
3365,12.0,8.0,16.0,0.0,1.0,0.0,4.0,1.0,0,0.4919783177960575
3366,5.0,16.0,12.0,5.0,0.0,1.0,2.0,1.0,0,0.500797147889711
3367,4.0,14.0,5.0,9.0,0.0,1.0,0.0,7.0,0,0.5170835024808785
3368,2.0,11.0,17.0,15.0,1.0,1.0,2.0,5.0,0,0.5117981100589306
3369,9.0,8.0,7.0,15.0,0.0,1.0,5.0,8.0,0,0.4948386372335481
3370,15.0,3.0,11.0,12.0,0.0,1.0,3.0,4.0,0,0.48792210403338737
3371,13.0,13.0,5.0,6.0,1.0,0.0,4.0,6.0,0,0.4994105830817505
3372,18.0,10.0,4.0,19.0,1.0,1.0,5.0,8.0,0,0.4888808283949825
3373,18.0,15.0,18.0,0.0,0.0,1.0,5.0,9.0,0,0.4917782248510004
3374,13.0,16.0,1.0,11.0,0.0,1.0,3.0,1.0,0,0.4879152929673147
3375,12.0,6.0,16.0,18.0,0.0,1.0,2.0,4.0,0,0.49519290939428934
3376,15.0,6.0,16.0,15.0,0.0,1.0,3.0,7.0,0,0.4941045502702707
3377,0.0,12.0,0.0,14.0,0.0,1.0,2.0,1.0,0,0.5028026228777359
3378,19.0,19.0,4.0,15.0,1.0,1.0,5.0,3.0,0,0.4824616218998982
3379,8.0,14.0,0.0,15.0,1.0,1.0,5.0,6.0,0,0.49668157494547716
3380,6.0,13.0,7.0,16.0,0.0,1.0,5.0,3.0,0,0.49084165364196997
3381,6.0,4.0,11.0,12.0,0.0,1.0,1.0,4.0,0,0.5039871048101314
3382,11.0,17.0,12.0,14.0,0.0,0.0,4.0,5.0,0,0.49789201351105594
3383,8.0,11.0,9.0,14.0,0.0,1.0,1.0,4.0,0,0.5037344720025788
3384,17.0,16.0,12.0,16.0,0.0,1.0,4.0,7.0,0,0.4912749318387429
3385,11.0,7.0,14.0,2.0,0.0,1.0,3.0,4.0,0,0.4941893342865676
3386,12.0,5.0,19.0,2.0,1.0,1.0,3.0,3.0,0,0.49442864856375546
3387,18.0,15.0,4.0,5.0,1.0,1.0,4.0,1.0,0,0.48304356996178294
3388,6.0,7.0,1.0,8.0,0.0,1.0,4.0,6.0,0,0.4975360009987397
3389,10.0,8.0,13.0,16.0,1.0,1.0,4.0,3.0,0,0.4923183001877872
3390,17.0,16.0,15.0,11.0,0.0,1.0,1.0,9.0,0,0.5054174043391108
3391,2.0,13.0,5.0,0.0,0.0,1.0,2.0,9.0,0,0.5161282148440107
3392,8.0,11.0,8.0,17.0,1.0,1.0,5.0,6.0,0,0.49636950079386283
3393,15.0,5.0,15.0,19.0,0.0,1.0,0.0,3.0,0,0.49676313594828936
3394,11.0,6.0,18.0,9.0,1.0,0.0,5.0,5.0,0,0.49524018523293584
3395,13.0,14.0,8.0,10.0,0.0,1.0,5.0,5.0,0,0.4880490875201047
3396,12.0,18.0,5.0,15.0,0.0,1.0,5.0,4.0,0,0.48789682044501737
3397,4.0,4.0,2.0,5.0,0.0,1.0,5.0,8.0,0,0.4989741455469471
3398,9.0,5.0,9.0,2.0,0.0,0.0,2.0,0.0,0,0.4952725664474237
3399,19.0,9.0,19.0,5.0,0.0,1.0,3.0,6.0,0,0.49036181991783195
3400,0.0,16.0,0.0,19.0,0.0,1.0,2.0,8.0,0,0.5154039754390433
3401,14.0,6.0,16.0,18.0,1.0,1.0,5.0,2.0,0,0.48278033168016493
3402,8.0,14.0,16.0,11.0,0.0,1.0,1.0,7.0,0,0.5105706537423633
3403,2.0,17.0,5.0,6.0,0.0,0.0,3.0,0.0,0,0.5018387506900766
3404,16.0,7.0,6.0,2.0,0.0,1.0,3.0,7.0,0,0.4934863298929846
3405,12.0,10.0,12.0,17.0,1.0,1.0,2.0,8.0,0,0.5059023140056895
3406,17.0,2.0,10.0,13.0,1.0,1.0,5.0,7.0,0,0.4868290768962968
3407,18.0,19.0,19.0,4.0,0.0,0.0,4.0,4.0,0,0.4912103163789978
3408,14.0,13.0,11.0,9.0,0.0,1.0,4.0,7.0,0,0.4938395759685564
3409,9.0,12.0,3.0,9.0,0.0,1.0,5.0,1.0,0,0.4843394878166875
3410,3.0,14.0,16.0,15.0,0.0,1.0,4.0,7.0,0,0.5051731794850657
3411,16.0,10.0,18.0,3.0,0.0,1.0,0.0,3.0,0,0.4987819140725797
3412,8.0,11.0,8.0,5.0,0.0,1.0,2.0,6.0,0,0.5043459270149689
3413,10.0,13.0,3.0,16.0,0.0,1.0,2.0,4.0,0,0.49824572032597914
3414,1.0,4.0,19.0,19.0,0.0,1.0,2.0,7.0,0,0.5108876175042911
3415,19.0,6.0,3.0,10.0,0.0,1.0,0.0,2.0,0,0.4909524733021977
3416,13.0,12.0,0.0,7.0,0.0,1.0,0.0,4.0,0,0.5020954598165308
3417,18.0,11.0,0.0,5.0,1.0,0.0,5.0,2.0,0,0.4833045196312073
3418,7.0,11.0,19.0,12.0,0.0,0.0,1.0,1.0,0,0.5042774387869173
3419,11.0,2.0,19.0,19.0,0.0,1.0,4.0,4.0,0,0.48846461050646267
3420,3.0,10.0,10.0,7.0,0.0,1.0,4.0,6.0,0,0.5023573605927113
3421,7.0,1.0,8.0,11.0,0.0,1.0,3.0,1.0,0,0.4900936260117301
3422,1.0,0.0,19.0,17.0,1.0,1.0,5.0,8.0,0,0.5044917447921299
3423,14.0,15.0,1.0,19.0,0.0,1.0,3.0,2.0,0,0.4876744495572442
3424,8.0,9.0,16.0,9.0,0.0,1.0,5.0,5.0,0,0.49238791585560976
3425,1.0,17.0,13.0,15.0,0.0,1.0,0.0,3.0,0,0.5145271892273692
3426,9.0,2.0,3.0,18.0,0.0,0.0,5.0,1.0,0,0.4841567742791004
3427,11.0,3.0,13.0,9.0,0.0,1.0,2.0,5.0,0,0.4974068497200487
3428,6.0,1.0,13.0,2.0,0.0,1.0,0.0,9.0,0,0.5158442475320012
3429,8.0,17.0,10.0,9.0,0.0,1.0,5.0,4.0,0,0.49254107176596057
3430,7.0,17.0,18.0,11.0,1.0,1.0,5.0,7.0,0,0.5022499278648672
3431,14.0,16.0,3.0,15.0,0.0,0.0,2.0,6.0,0,0.502091289976833
3432,15.0,4.0,1.0,17.0,0.0,1.0,3.0,6.0,0,0.49027412742909204
3433,8.0,13.0,2.0,9.0,0.0,1.0,3.0,6.0,0,0.5007083424806962
3434,6.0,17.0,17.0,17.0,0.0,1.0,2.0,3.0,0,0.5029923537743322
3435,13.0,9.0,17.0,2.0,0.0,1.0,0.0,0.0,0,0.49642187788679454
3436,18.0,3.0,18.0,8.0,0.0,1.0,5.0,1.0,0,0.4741005690245652
3437,9.0,10.0,11.0,9.0,0.0,1.0,3.0,2.0,0,0.4928999449474103
3438,11.0,18.0,3.0,19.0,1.0,1.0,0.0,1.0,0,0.5032486758471654
3439,15.0,5.0,7.0,1.0,0.0,0.0,3.0,9.0,0,0.5009448852944149
3440,2.0,18.0,10.0,0.0,0.0,1.0,4.0,7.0,0,0.5079864587036681
3441,17.0,7.0,12.0,16.0,0.0,1.0,5.0,6.0,0,0.48353176034232964
3442,16.0,8.0,15.0,0.0,0.0,0.0,3.0,4.0,0,0.49323251076916547
3443,12.0,4.0,2.0,12.0,0.0,1.0,1.0,4.0,0,0.4971314157557763
3444,4.0,6.0,18.0,11.0,1.0,1.0,2.0,5.0,0,0.508699952161468
3445,8.0,9.0,9.0,14.0,1.0,1.0,5.0,2.0,0,0.4893569266202994
3446,10.0,14.0,1.0,9.0,0.0,0.0,2.0,8.0,0,0.5091586654867039
3447,6.0,11.0,0.0,3.0,1.0,1.0,2.0,7.0,0,0.5105142784108543
3448,17.0,17.0,7.0,6.0,0.0,1.0,5.0,4.0,0,0.4834705247395374
3449,4.0,16.0,1.0,18.0,1.0,1.0,3.0,2.0,0,0.5011477954796006
3450,7.0,11.0,4.0,19.0,0.0,1.0,0.0,6.0,0,0.5106221626390248
3451,8.0,4.0,12.0,17.0,1.0,0.0,0.0,8.0,0,0.5183609941690827
3452,4.0,10.0,10.0,4.0,0.0,1.0,4.0,3.0,0,0.49653132226666513
3453,14.0,2.0,4.0,18.0,1.0,0.0,0.0,3.0,0,0.5025020530391798
3454,14.0,15.0,9.0,8.0,0.0,1.0,5.0,2.0,0,0.48254199697037103
3455,19.0,5.0,5.0,8.0,0.0,0.0,3.0,4.0,0,0.4877747761530949
3456,18.0,1.0,9.0,19.0,0.0,1.0,1.0,7.0,0,0.49537231590491587
3457,14.0,13.0,14.0,0.0,1.0,1.0,0.0,1.0,0,0.5012423881920607
3458,19.0,4.0,6.0,15.0,1.0,1.0,3.0,5.0,0,0.4882585469150845
3459,10.0,6.0,5.0,7.0,0.0,0.0,3.0,9.0,0,0.5056084420196333
3460,18.0,2.0,4.0,1.0,0.0,0.0,0.0,7.0,0,0.5034915564615915
3461,16.0,12.0,8.0,11.0,1.0,1.0,1.0,4.0,0,0.4992103100492426
3462,14.0,17.0,10.0,10.0,0.0,1.0,4.0,2.0,0,0.48644208482838525
3463,7.0,15.0,8.0,13.0,0.0,1.0,5.0,8.0,0,0.49918987847573115
3464,16.0,6.0,19.0,17.0,0.0,1.0,3.0,9.0,0,0.4965941277336176
3465,1.0,2.0,19.0,14.0,0.0,1.0,0.0,7.0,0,0.5174096638008464
3466,16.0,11.0,5.0,12.0,0.0,1.0,5.0,1.0,0,0.4769783349935977
3467,3.0,19.0,9.0,3.0,0.0,0.0,5.0,6.0,0,0.5054150864902713
3468,9.0,15.0,10.0,12.0,0.0,1.0,2.0,4.0,0,0.5008090288075859
3469,11.0,14.0,11.0,19.0,0.0,0.0,4.0,5.0,0,0.4965114020911482
3470,15.0,15.0,13.0,2.0,0.0,0.0,0.0,5.0,0,0.5077794828511953
3471,8.0,1.0,0.0,13.0,0.0,1.0,5.0,8.0,0,0.493253267095417
3472,1.0,14.0,14.0,2.0,0.0,0.0,5.0,5.0,0,0.504781410868281
3473,17.0,16.0,2.0,1.0,0.0,0.0,2.0,0.0,0,0.48996772385072335
3474,5.0,5.0,11.0,14.0,0.0,1.0,4.0,0.0,0,0.4882897901603828
3475,14.0,10.0,15.0,5.0,0.0,1.0,0.0,2.0,0,0.49866932775690126
3476,1.0,16.0,0.0,7.0,0.0,0.0,4.0,1.0,0,0.5003184540375826
3477,3.0,2.0,6.0,15.0,1.0,0.0,2.0,8.0,0,0.5156458865317407
3478,12.0,3.0,9.0,1.0,0.0,1.0,4.0,7.0,0,0.49329080767678224
3479,16.0,13.0,3.0,6.0,0.0,0.0,1.0,7.0,0,0.5049411295790878
3480,2.0,5.0,8.0,17.0,0.0,0.0,5.0,5.0,0,0.4993578341773484
3481,4.0,0.0,4.0,17.0,0.0,1.0,1.0,6.0,0,0.5071281482817573
3482,19.0,11.0,19.0,5.0,1.0,0.0,5.0,2.0,0,0.48406241139191064
3483,14.0,7.0,1.0,15.0,0.0,0.0,4.0,8.0,0,0.4958458751619153
3484,18.0,17.0,19.0,15.0,0.0,1.0,1.0,7.0,0,0.5014017523060512
3485,11.0,14.0,1.0,18.0,1.0,1.0,2.0,7.0,0,0.5053198272562942
3486,15.0,4.0,1.0,5.0,0.0,1.0,0.0,6.0,0,0.501312881395608
3487,14.0,15.0,17.0,7.0,0.0,0.0,2.0,4.0,0,0.500342981981008
3488,17.0,6.0,3.0,10.0,0.0,1.0,3.0,8.0,0,0.4929671942079715
3489,3.0,2.0,10.0,8.0,0.0,1.0,3.0,9.0,0,0.508308161108062
3490,8.0,0.0,11.0,18.0,0.0,1.0,2.0,7.0,0,0.5020031253723521
3491,15.0,8.0,7.0,18.0,1.0,1.0,1.0,9.0,0,0.50680485100762
3492,10.0,18.0,16.0,14.0,0.0,1.0,1.0,3.0,0,0.5027870083966398
3493,4.0,8.0,8.0,16.0,0.0,0.0,5.0,3.0,0,0.4949561533515724
3494,11.0,10.0,12.0,19.0,0.0,1.0,2.0,8.0,0,0.5036867595634412
3495,0.0,11.0,3.0,19.0,0.0,1.0,0.0,4.0,0,0.5141808384430776
3496,16.0,15.0,6.0,7.0,0.0,1.0,5.0,8.0,0,0.49044160544556553
3497,0.0,0.0,1.0,15.0,1.0,1.0,1.0,9.0,0,0.5191307997591224
3498,17.0,15.0,13.0,6.0,0.0,1.0,0.0,6.0,0,0.5036341676114208
3499,0.0,5.0,4.0,9.0,0.0,1.0,1.0,2.0,0,0.506520929744861
3500,5.0,12.0,8.0,10.0,1.0,0.0,3.0,0.0,0,0.500361098939619
3501,7.0,19.0,15.0,19.0,1.0,1.0,5.0,8.0,0,0.5036323440204726
3502,1.0,17.0,0.0,15.0,0.0,1.0,0.0,1.0,0,0.5099532842639155
3503,10.0,2.0,1.0,12.0,0.0,1.0,2.0,3.0,0,0.4933935625360379
3504,19.0,6.0,19.0,8.0,0.0,1.0,5.0,4.0,0,0.4791333479327906
3505,12.0,4.0,11.0,19.0,0.0,0.0,5.0,9.0,0,0.49588767616356033
3506,4.0,17.0,5.0,10.0,0.0,1.0,3.0,9.0,0,0.5111748415296075
3507,3.0,1.0,16.0,8.0,0.0,1.0,2.0,7.0,0,0.5085624420178375
3508,18.0,13.0,4.0,9.0,0.0,1.0,4.0,5.0,0,0.4858088362474077
3509,5.0,12.0,7.0,1.0,0.0,1.0,5.0,6.0,0,0.4977703666452819
3510,11.0,9.0,16.0,18.0,0.0,0.0,2.0,7.0,0,0.5056632020750191
3511,0.0,13.0,18.0,0.0,0.0,1.0,0.0,8.0,0,0.5243781689861947
3512,2.0,19.0,14.0,14.0,1.0,1.0,1.0,4.0,0,0.5156727594304145
3513,8.0,13.0,12.0,5.0,0.0,0.0,4.0,0.0,0,0.4919797608293758
3514,15.0,11.0,14.0,8.0,0.0,1.0,2.0,2.0,0,0.49090319745971306
3515,17.0,0.0,19.0,15.0,0.0,1.0,2.0,6.0,0,0.49226248474106515
3516,19.0,17.0,2.0,5.0,0.0,0.0,5.0,6.0,0,0.4879575181637946
3517,10.0,4.0,10.0,17.0,0.0,0.0,4.0,6.0,0,0.4962696005388925
3518,2.0,15.0,19.0,9.0,0.0,1.0,2.0,1.0,0,0.5038456716227812
3519,2.0,9.0,0.0,12.0,0.0,0.0,3.0,2.0,0,0.5018831406146118
3520,6.0,7.0,13.0,12.0,1.0,1.0,5.0,0.0,0,0.4879218298937622
3521,11.0,2.0,14.0,5.0,1.0,1.0,2.0,9.0,0,0.507316732499067
3522,19.0,15.0,1.0,12.0,0.0,1.0,5.0,4.0,0,0.47984545555328834
3523,2.0,0.0,10.0,16.0,1.0,1.0,4.0,5.0,0,0.5010433467111824
3524,14.0,6.0,17.0,19.0,0.0,1.0,2.0,8.0,0,0.4999424515893345
3525,6.0,13.0,14.0,9.0,0.0,1.0,4.0,8.0,0,0.5038310084749599
3526,19.0,7.0,8.0,9.0,0.0,1.0,0.0,0.0,0,0.4884236784043543
3527,3.0,6.0,9.0,14.0,0.0,0.0,2.0,1.0,0,0.5023430166923031
3528,19.0,10.0,2.0,11.0,1.0,0.0,5.0,5.0,0,0.48677275175136775
3529,18.0,6.0,10.0,11.0,0.0,1.0,5.0,5.0,0,0.48075116255521394
3530,0.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,0,0.5155290684522292
3531,10.0,4.0,6.0,9.0,0.0,1.0,1.0,4.0,0,0.49974323494907974
3532,18.0,13.0,2.0,13.0,1.0,0.0,2.0,8.0,0,0.5036764852012658
3533,10.0,13.0,6.0,4.0,0.0,1.0,5.0,9.0,0,0.49778205139657483
3534,9.0,12.0,9.0,12.0,0.0,0.0,2.0,7.0,0,0.5083862983590699
3535,5.0,13.0,1.0,1.0,1.0,1.0,5.0,2.0,0,0.4938350438996675
3536,4.0,18.0,7.0,13.0,1.0,0.0,4.0,9.0,0,0.5146313030096294
3537,8.0,6.0,0.0,15.0,1.0,1.0,1.0,3.0,0,0.5027027720807271
3538,15.0,7.0,10.0,3.0,0.0,1.0,5.0,4.0,0,0.48299621565574136
3539,1.0,0.0,18.0,10.0,1.0,1.0,0.0,1.0,0,0.5099861357888353
3540,17.0,15.0,15.0,10.0,0.0,1.0,2.0,9.0,0,0.5018279428123965
3541,14.0,17.0,14.0,6.0,1.0,0.0,3.0,8.0,0,0.5071780590382369
3542,8.0,4.0,18.0,4.0,0.0,0.0,3.0,9.0,0,0.5084556645434014
3543,17.0,17.0,12.0,16.0,0.0,1.0,3.0,3.0,0,0.4882019351568145
3544,4.0,14.0,2.0,8.0,0.0,1.0,0.0,0.0,0,0.5050913346085694
3545,18.0,8.0,6.0,6.0,1.0,1.0,0.0,0.0,0,0.49283672889495217
3546,13.0,14.0,2.0,7.0,0.0,1.0,2.0,8.0,0,0.5028852054657869
3547,7.0,14.0,6.0,15.0,0.0,1.0,1.0,5.0,0,0.5069650758431621
3548,1.0,18.0,5.0,0.0,1.0,0.0,2.0,1.0,0,0.5117242626922429
3549,13.0,11.0,8.0,7.0,0.0,1.0,5.0,1.0,0,0.48065021852314743
3550,18.0,18.0,10.0,18.0,0.0,1.0,3.0,3.0,0,0.4871570672119977
3551,0.0,17.0,7.0,9.0,0.0,1.0,1.0,4.0,0,0.5137597589585536
3552,13.0,1.0,17.0,0.0,0.0,1.0,0.0,3.0,0,0.4992389839158848
3553,3.0,19.0,18.0,16.0,1.0,1.0,5.0,8.0,0,0.5081578109238253
3554,2.0,5.0,19.0,7.0,1.0,1.0,3.0,4.0,0,0.5057590390122892
3555,14.0,18.0,4.0,5.0,0.0,1.0,3.0,0.0,0,0.48657188049379096
3556,19.0,9.0,8.0,11.0,0.0,1.0,4.0,1.0,0,0.4770931709365983
3557,5.0,6.0,17.0,7.0,0.0,1.0,4.0,2.0,0,0.4930605456435613
3558,11.0,19.0,5.0,14.0,0.0,1.0,5.0,3.0,0,0.487592377120673
3559,17.0,11.0,8.0,6.0,0.0,1.0,2.0,0.0,0,0.4851280031331782
3560,0.0,11.0,19.0,6.0,0.0,1.0,0.0,9.0,0,0.5250881953473985
3561,16.0,7.0,11.0,12.0,1.0,0.0,2.0,0.0,0,0.49131693536046156
3562,10.0,3.0,4.0,14.0,1.0,0.0,3.0,5.0,0,0.5003936051294695
3563,2.0,17.0,7.0,1.0,0.0,1.0,2.0,9.0,0,0.5174318736841663
3564,15.0,16.0,6.0,16.0,0.0,0.0,2.0,9.0,0,0.5063441823123958
3565,17.0,4.0,16.0,16.0,1.0,1.0,1.0,8.0,0,0.5029057795425043
3566,10.0,19.0,14.0,5.0,0.0,1.0,2.0,6.0,0,0.505290459254685
3567,11.0,5.0,0.0,16.0,0.0,1.0,5.0,7.0,0,0.48952212137373047
3568,18.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0,0.4914170864885602
3569,5.0,10.0,14.0,8.0,0.0,1.0,2.0,5.0,0,0.5056941080857604
3570,16.0,18.0,18.0,6.0,0.0,1.0,3.0,1.0,0,0.4874702552779349
3571,11.0,9.0,18.0,19.0,0.0,0.0,0.0,1.0,0,0.5023945412283987
3572,9.0,14.0,10.0,6.0,0.0,1.0,1.0,2.0,0,0.5009745621697193
3573,10.0,4.0,13.0,17.0,0.0,1.0,2.0,6.0,0,0.4997716529615447
3574,18.0,17.0,19.0,5.0,0.0,0.0,5.0,6.0,0,0.4905365472619715
3575,15.0,15.0,0.0,9.0,1.0,1.0,1.0,3.0,0,0.49884043501964603
3576,0.0,14.0,6.0,13.0,0.0,1.0,2.0,7.0,0,0.5141449659630459
3577,19.0,6.0,2.0,8.0,0.0,1.0,0.0,8.0,0,0.5011274923752131
3578,9.0,4.0,3.0,1.0,0.0,0.0,3.0,8.0,0,0.5046099643810618
3579,13.0,11.0,2.0,0.0,0.0,1.0,1.0,4.0,0,0.49915897208597726
3580,18.0,13.0,7.0,5.0,0.0,1.0,3.0,9.0,0,0.49650523078762376
3581,18.0,5.0,11.0,2.0,0.0,1.0,3.0,4.0,0,0.48629089119569313
3582,10.0,17.0,6.0,11.0,0.0,1.0,0.0,4.0,0,0.5068472623109517
3583,11.0,16.0,6.0,0.0,0.0,1.0,0.0,4.0,0,0.5064018262198794
3584,1.0,3.0,1.0,16.0,0.0,1.0,4.0,3.0,0,0.4956760797299503
3585,12.0,9.0,17.0,19.0,0.0,1.0,1.0,5.0,0,0.5011594395831173
3586,14.0,5.0,19.0,19.0,0.0,1.0,1.0,7.0,0,0.5015112861438238
3587,5.0,4.0,2.0,16.0,0.0,1.0,4.0,7.0,0,0.4987959795714731
3588,19.0,0.0,19.0,12.0,0.0,1.0,0.0,1.0,0,0.4887995928458944
3589,11.0,15.0,14.0,11.0,0.0,0.0,1.0,6.0,0,0.5095015228087096
3590,18.0,8.0,14.0,0.0,0.0,1.0,3.0,3.0,0,0.4859380029744427
3591,10.0,15.0,2.0,16.0,0.0,1.0,4.0,4.0,0,0.4920160017905319
3592,16.0,19.0,8.0,12.0,0.0,1.0,3.0,2.0,0,0.4880596259097554
3593,6.0,6.0,13.0,12.0,0.0,1.0,1.0,4.0,0,0.5047713296326248
3594,8.0,14.0,1.0,17.0,0.0,1.0,0.0,2.0,0,0.5036541016666183
3595,1.0,12.0,1.0,5.0,1.0,1.0,1.0,0.0,0,0.5073389860102142
3596,14.0,6.0,14.0,1.0,0.0,0.0,0.0,1.0,0,0.49951785322389264
3597,0.0,10.0,8.0,17.0,1.0,1.0,0.0,7.0,0,0.5226092667698217
3598,5.0,17.0,17.0,0.0,1.0,1.0,0.0,9.0,0,0.5252122443000183
3599,8.0,5.0,8.0,1.0,0.0,1.0,0.0,1.0,0,0.5011704878426478
3600,5.0,7.0,13.0,9.0,1.0,1.0,3.0,7.0,0,0.5076909956987989
3601,14.0,19.0,18.0,3.0,0.0,1.0,1.0,3.0,0,0.5001152715656332
3602,4.0,8.0,6.0,11.0,0.0,0.0,4.0,3.0,0,0.498528429903239
3603,15.0,7.0,19.0,1.0,0.0,0.0,3.0,7.0,0,0.4992856963573244
3604,12.0,12.0,6.0,12.0,1.0,1.0,4.0,9.0,0,0.5012836570230647
3605,15.0,11.0,11.0,4.0,0.0,0.0,0.0,9.0,0,0.5129801411899988
3606,1.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0,0.5150658457345231
3607,18.0,4.0,0.0,2.0,0.0,0.0,4.0,5.0,0,0.4868007149661215
3608,10.0,18.0,16.0,7.0,0.0,1.0,1.0,2.0,0,0.5016471668037815
3609,16.0,15.0,14.0,7.0,0.0,0.0,5.0,9.0,0,0.4963805194466819
3610,5.0,16.0,15.0,12.0,0.0,1.0,2.0,9.0,0,0.5140099338642546
3611,8.0,0.0,16.0,0.0,0.0,0.0,3.0,5.0,0,0.5006432637664013
3612,2.0,16.0,13.0,2.0,0.0,0.0,4.0,6.0,0,0.5093366935829556
3613,11.0,11.0,0.0,6.0,0.0,1.0,2.0,0.0,0,0.49040388251889566
3614,11.0,9.0,8.0,12.0,0.0,1.0,0.0,5.0,0,0.5052418587008649
3615,19.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,0,0.4959027602582675
3616,9.0,13.0,19.0,4.0,0.0,1.0,3.0,2.0,0,0.4949295330407564
3617,19.0,9.0,8.0,17.0,1.0,1.0,3.0,6.0,0,0.49146927301293825
